,nickname,text,score,like,dislike,time,watch_movie
551,grea****,아싸식 민망한 개그 개연성 부족한 액션들끝!,3,4,0,2017-12-06 16:21:00,관람객
552,꼬맹지섭(rlae****),잭 스나이더를 기다려보는걸로 ...,6,4,0,2017-12-05 19:41:00,관람객
553,nive****,맨 오브 스틸이 그립다.,6,4,0,2017-12-05 19:29:00,0
554,계왕신(blen****),4점짜리영화 밸런스 맞추러왔습니다..,1,4,0,2017-12-02 11:24:00,0
555,날피(aqua****),볼만한 엑션이네요  후속도 기대 됨,7,4,0,2017-12-01 19:23:00,관람객
556,ifu(cods****),기대안하고봤는데 걍 나쁘지않아요,7,4,0,2017-11-30 14:54:00,관람객
557,김죠스(alrn****),흠 너무너무 아쉬웠다 그렇다,7,4,0,2017-11-28 12:02:00,관람객
558,천시몬(simo****),It was less than expected.  Very disappointing,7,4,0,2017-11-28 10:36:00,관람객
559,LSB(leez****),수어사이드 스쿼드가 묽은 설사라면저스티스 리그는 잘싼 황금변 정도는 됨.,6,4,0,2017-11-28 00:41:00,관람객
560,Man(ggam****),"이제야 조금 볼만하다, 힘내라 DC",6,4,0,2017-11-27 21:03:00,관람객
561,이고은(goeu****),왜 완성도가 100은 아닌거같지...뒤쪽으로 갈수록 어짜피 슈퍼맨이면 되는건가 생각해게되고 다른게 더 있나 이렇다좀 아쉬움이있었지만 통쾌한 히어로물이였당,7,4,0,2017-11-27 01:55:00,0
562,wleo****,나름 쟈밋게 잘보앗네요,5,4,0,2017-11-27 00:11:00,관람객
563,tbvj****,슈퍼맨을 어떻게 이겼냐? 매력없는 빌런 히어로는 덤,1,4,0,2017-11-26 19:39:00,0
564,동두랑(hide****),",.,.,.,.,.,.,.,.,.,.,.,.",1,4,0,2017-11-26 19:02:00,0
565,히스헤링(dlaw****),dc는 잊지말길. 지금 이상태로는 마블 어벤져스에 가까이 갈수도 없음을....영화 흥행실패의 원인에 대한 방향 자체를 잘못잡은거 아닌가 싶다.,7,4,0,2017-11-26 01:29:00,관람객
566,INY(rudx****),"이 좋은 캐릭터를 두고, 시나리오와 세계관은 10년 전의 유행을 답습. 그래서 난 안습.",5,4,0,2017-11-25 21:07:00,0
567,KITCAT(oops****),원더우먼으로 쌓은 기대감 다 날려버림ㅠ 이게 머야?ㅠㅜㅜ 스토리가 개연성이라고는 1도 없음ㅠ,6,4,0,2017-11-23 22:00:00,관람객
568,스티브(tyoh****),결말이 수퍼맨을 위해 존재하는 듯한 균형감 상실이 엔딩을 더더욱 어이없게 만든 것 같다,6,4,0,2017-11-23 21:49:00,관람객
569,chan****,스토리는 너무 어거지 같았지만 액션씬은 훌륭했음,7,4,0,2017-11-23 15:00:00,관람객
570,유(na_j****),수어사이드랑 다른게 머냐?,4,4,0,2017-11-23 14:00:00,관람객
571,양형(gudt****),너무 많은 기대를 했구나 ㅠㅜ,4,4,0,2017-11-23 13:05:00,관람객
572,ling****,마블 어벤져스 따라잡기인 느낌에 실망. 본래 DC의 색을 찾아나가길..이제 부터 본격적인 시작이라고 믿고싶다.,7,4,0,2017-11-22 19:08:00,0
573,james kainz lee(soso****),영화 스토리는 나름 괜찮음. 그전 배트맨시리즈는  브루스가 배트맨 수트를 입으면 힘이 강해지고 여러가지 무기를 쓰는 재미가 있었는데 슈퍼맨 앞에서면 그냥 하룻강아지 된 느낌?? 힘 밸런스가 필요함.,7,4,0,2017-11-22 18:13:00,0
574,Chris(arch****),값비싼 정의닦이 .. 제가 악평 잘 안쓰는데 이건 좀,4,4,0,2017-11-22 14:04:00,0
575,MCloud(dero****),재미있었음 마블은 처음에 잘봐지는 영화고 디씨는 후에 다시보기가 새로운 그런 영화 ㅋ,10,4,0,2017-11-22 12:55:00,0
576,불쟁이(bulj****),DC해줘도 졸지않고 보기 어려움,2,4,0,2017-11-22 00:22:00,0
577,enfl****,영화관에서 잔적 오랜만이다 꿀잠자고왔다 영화제목바꿔야됨 슈퍼맨과 아이들 재미하나도없다 ㅡㅡ 진짜 화나네,2,4,0,2017-11-22 00:14:00,0
